56,06.06.2021 14:59,Zcash,ZEC,151.05,https://coinmarketcap.com/currencies/zcash/
57,06.06.2021 14:59,Elrond,EGLD,97.98,https://coinmarketcap.com/currencies/elrond-egld/
58,06.06.2021 14:59,Telcoin,TEL,0.03273,https://coinmarketcap.com/currencies/telcoin/
59,06.06.2021 14:59,NEM,XEM,0.1846,https://coinmarketcap.com/currencies/nem/
60,06.06.2021 14:59,Waves,WAVES,15.72,https://coinmarketcap.com/currencies/waves/
61,06.06.2021 14:59,yearn.finance,YFI,42334.66,https://coinmarketcap.com/currencies/yearn-finance/
62,06.06.2021 14:59,Chiliz,CHZ,0.2651,https://coinmarketcap.com/currencies/chiliz/
63,06.06.2021 14:59,SushiSwap,SUSHI,11.59,https://coinmarketcap.com/currencies/sushiswap/
64,06.06.2021 15:00,Holo,HOT,0.008509,https://coinmarketcap.com/currencies/holo/
65,06.06.2021 15:00,Zilliqa,ZIL,0.1273,https://coinmarketcap.com/currencies/zilliqa/
66,06.06.2021 15:00,Synthetix,SNX,12.06,https://coinmarketcap.com/currencies/synthetix-network-token/
67,06.06.2021 15:00,TrueUSD,TUSD,1.00,https://coinmarketcap.com/currencies/trueusd/
68,06.06.2021 15:00,Decentraland,MANA,0.818,https://coinmarketcap.com/currencies/decentraland/
69,06.06.2021 15:00,NEAR Protocol,NEAR,3.14,https://coinmarketcap.com/currencies/near-protocol/
70,06.06.2021 15:00,Nexo,NEXO,2.19,https://coinmarketcap.com/currencies/nexo/
71,06.06.2021 15:00,Enjin Coin,ENJ,1.47,https://coinmarketcap.com/currencies/enjin-coin/
72,06.06.2021 15:00,Helium,HNT,14.13,https://coinmarketcap.com/currencies/helium/
73,06.06.2021 15:00,Stacks,STX,1.00,https://coinmarketcap.com/currencies/stacks/
74,06.06.2021 15:00,Paxos Standard,PAX,1.00,https://coinmarketcap.com/currencies/paxos-standard/
75,06.06.2021 15:00,Basic Attention Token,BAT,0.7519,https://coinmarketcap.com/currencies/basic-attention-token/
76,06.06.2021 15:00,Horizen,ZEN,96.55,https://coinmarketcap.com/currencies/horizen/
77,06.06.2021 15:00,Qtum,QTUM,10.92,https://coinmarketcap.com/currencies/qtum/
78,06.06.2021 15:00,Nano,NANO,7.66,https://coinmarketcap.com/currencies/nano/
79,06.06.2021 15:00,Bitcoin Gold,BTG,57.17,https://coinmarketcap.com/currencies/bitcoin-gold/
80,06.06.2021 15:00,OKB,OKB,16.19,https://coinmarketcap.com/currencies/okb/
81,06.06.2021 15:00,The Graph,GRT,0.779,https://coinmarketcap.com/currencies/the-graph/
82,06.06.2021 15:00,Mdex,MDX,2.12,https://coinmarketcap.com/currencies/mdex/
83,06.06.2021 15:00,Ontology,ONT,1.11,https://coinmarketcap.com/currencies/ontology/
84,06.06.2021 15:00,DigiByte,DGB,0.0665,https://coinmarketcap.com/currencies/digibyte/
85,06.06.2021 15:00,Harmony,ONE,0.09298,https://coinmarketcap.com/currencies/harmony/
86,06.06.2021 15:00,Revain,REV,0.01113,https://coinmarketcap.com/currencies/revain/
87,06.06.2021 15:00,UMA,UMA,15.14,https://coinmarketcap.com/currencies/uma/
88,06.06.2021 15:00,BakeryToken,BAKE,3.72,https://coinmarketcap.com/currencies/bakerytoken/
89,06.06.2021 15:00,Siacoin,SC,0.01894,https://coinmarketcap.com/currencies/siacoin/
90,06.06.2021 15:00,Bancor,BNT,4.48,https://coinmarketcap.com/currencies/bancor/
91,06.06.2021 15:00,0x,ZRX,1.06,https://coinmarketcap.com/currencies/0x/
